TALLER_ENTRY_ID,TALLER_TITLE,FECHA_TALLER,MEMBER_EMAIL,MEMBER_SCREEN_NAME
T-1025,Webinar: Cómo Postular al Subsidio Habitacional,01/06/2025,sofia.rodriguez.demo37302@yahoo.com,Sofía Rodríguez
T-1028,Jornada Comités de Vivienda - Región Metropolitana,08/02/2026,margarita.ortiz.demo26588@hotmail.com,Margarita Ortiz
T-1019,Taller de Postulación DS19 - Mayo 2026,02/11/2025,carol.arancibia.demo5261@hotmail.com,Carol Arancibia
T-1019,Taller Subsidio Sectores Medios DS.01,26/03/2025,julio.romero.demo40709@outlook.com,Julio Romero
T-1005,Webinar: Cómo Postular al Subsidio Habitacional,05/02/2025,hector.canales.demo17797@hotmail.com,Héctor Canales
T-1005,Taller de Educación Financiera,30/03/2024,vanessa.bugueno.demo32616@outlook.com,Vanessa Bugueño
T-1040,Webinar: Cómo Postular al Subsidio Habitacional,11/02/2026,javiera.acosta.demo6917@hotmail.com,Javiera Acosta
T-1059,Asamblea Informativa DS49,03/05/2025,iris.leal.demo15497@gmail.com,Iris Leal
T-1040,Asamblea Informativa DS49,13/03/2026,elena.cerda.demo1098@outlook.com,Elena Cerda
T-1014,Taller Subsidio Sectores Medios DS.01,29/11/2025,maria.sepulveda.demo51107@gmail.com,María Sepúlveda
T-1034,Asamblea Informativa DS49,28/07/2023,alvaro.diaz.demo33753@outlook.com,Álvaro Díaz
T-1045,Asamblea Informativa DS49,18/11/2024,colomba.carmona.demo21796@hotmail.com,Colomba Carmona
T-1058,Taller Subsidio Sectores Medios DS.01,08/05/2026,rodolfo.ruiz.demo43965@gmail.com,Rodolfo Ruiz
T-1057,Taller de Postulación DS19 - Mayo 2026,25/04/2026,daniel.lazcano.demo41195@outlook.com,Daniel Lazcano
T-1022,Charla: Déficit Habitacional en Chile,16/06/2025,miguel.albornoz.demo5804@yahoo.com,Miguel Albornoz
T-1032,Jornada Comités de Vivienda - Región Metropolitana,26/12/2023,emily.cerda.demo10051@outlook.com,Emily Cerda
T-1008,Taller Ahorro y Subsidio Habitacional,12/12/2023,javiera.vallejos.demo28408@hotmail.com,Javiera Vallejos
T-1041,Taller Ahorro y Subsidio Habitacional,13/01/2024,monserrat.martinez.demo47308@yahoo.com,Monserrat Martínez
T-1029,Taller de Postulación DS19 - Mayo 2026,06/01/2024,ana.lazcano.demo44947@gmail.com,Ana Lazcano
T-1001,Taller de Educación Financiera,04/02/2025,ivan.torres.demo44686@outlook.com,Iván Torres
T-1053,Taller de Educación Financiera,10/12/2023,jorge.munoz.demo24844@yahoo.com,Jorge Muñoz
T-1012,Asamblea Informativa DS49,25/09/2023,jaime.espinoza.demo36690@gmail.com,Jaime Espinoza
T-1028,Taller Subsidio Sectores Medios DS.01,28/09/2024,francisco.rojas.demo7616@hotmail.com,Francisco Rojas
T-1042,Taller de Educación Financiera,10/09/2025,sylvia.pizarro.demo6478@gmail.com,Sylvia Pizarro
T-1018,Taller de Educación Financiera,21/11/2025,andres.galdames.demo28034@yahoo.com,Andrés Galdames
T-1049,Charla: Déficit Habitacional en Chile,16/08/2025,tomas.cartes.demo51088@hotmail.com,Tomás Cartes
T-1053,Charla: Déficit Habitacional en Chile,25/03/2026,gustavo.jerez.demo2454@gmail.com,Gustavo Jerez
T-1054,Jornada Comités de Vivienda - Región Metropolitana,29/06/2025,omar.aguayo.demo39451@outlook.com,Omar Aguayo
T-1012,Webinar: Cómo Postular al Subsidio Habitacional,11/10/2023,constanza.carvajal.demo13937@hotmail.com,Constanza Carvajal
T-1000,Webinar: Cómo Postular al Subsidio Habitacional,22/12/2024,evaristo.miranda.demo3407@yahoo.com,Evaristo Miranda
T-1018,Taller Subsidio Sectores Medios DS.01,30/07/2024,pamela.ruiz.demo49416@gmail.com,Pamela Ruiz
T-1028,Taller de Postulación DS19 - Mayo 2026,01/10/2023,silvia.lobos.demo21582@hotmail.com,Silvia Lobos
T-1045,Taller de Educación Financiera,25/12/2025,julio.torres.demo49644@outlook.com,Julio Torres
T-1055,Webinar: Cómo Postular al Subsidio Habitacional,08/03/2026,jorge.zamorano.demo42471@hotmail.com,Jorge Zamorano
T-1010,Charla: Déficit Habitacional en Chile,12/11/2023,pedro.seguel.demo27855@outlook.com,Pedro Seguel
T-1033,Charla: Déficit Habitacional en Chile,20/08/2023,jose.veliz.demo34565@gmail.com,José Véliz
T-1028,Charla: Déficit Habitacional en Chile,15/04/2023,mauricio.moreno.demo9068@hotmail.com,Mauricio Moreno
T-1039,Taller Ahorro y Subsidio Habitacional,05/02/2023,joaquin.perez.demo37323@gmail.com,Joaquín Pérez
T-1046,Taller Subsidio Sectores Medios DS.01,09/07/2024,luis.carreno.demo41560@hotmail.com,Luis Carreño
T-1050,Taller de Educación Financiera,28/02/2024,marco.martinez.demo45211@gmail.com,Marco Martínez
T-1006,Taller de Postulación DS19 - Mayo 2026,24/04/2025,barbara.venegas.demo24423@hotmail.com,Bárbara Venegas
T-1054,Taller de Educación Financiera,28/02/2026,marcelo.cornejo.demo8594@gmail.com,Marcelo Cornejo
T-1043,Asamblea Informativa DS49,08/05/2025,andrea.molina.demo2871@hotmail.com,Andrea Molina
T-1031,Taller Subsidio Sectores Medios DS.01,16/08/2024,lucas.contreras.demo9260@gmail.com,Lucas Contreras
T-1052,Taller Subsidio Sectores Medios DS.01,11/10/2025,adelaida.hidalgo.demo47932@hotmail.com,Adelaida Hidalgo
T-1027,Taller Subsidio Sectores Medios DS.01,02/12/2024,salomon.martinez.demo35448@hotmail.com,Salomón Martínez
T-1041,Asamblea Informativa DS49,09/12/2023,benjamin.hidalgo.demo17089@gmail.com,Benjamín Hidalgo
T-1006,Taller de Educación Financiera,03/12/2023,benjamin.toro.demo10641@gmail.com,Benjamín Toro
T-1045,Webinar: Cómo Postular al Subsidio Habitacional,09/07/2025,maria.rojas.demo19869@yahoo.com,María Rojas
T-1049,Charla: Déficit Habitacional en Chile,09/01/2026,evelyn.vejar.demo30485@outlook.com,Evelyn Vejar
T-1001,Webinar: Cómo Postular al Subsidio Habitacional,20/02/2024,alonso.casanova.demo28629@yahoo.com,Alonso Casanova
T-1055,Taller de Educación Financiera,18/03/2023,tiare.ortiz.demo12990@gmail.com,Tiare Ortiz
T-1005,Taller Subsidio Sectores Medios DS.01,29/07/2025,jorge.carvajal.demo36942@gmail.com,Jorge Carvajal
T-1009,Taller de Educación Financiera,27/02/2026,ulises.silva.demo13261@gmail.com,Ulises Silva
T-1011,Taller de Postulación DS19 - Mayo 2026,12/02/2025,pablo.jorquera.demo9033@yahoo.com,Pablo Jorquera
T-1039,Asamblea Informativa DS49,26/10/2025,anna.gonzalez.demo35389@hotmail.com,Anna González
T-1023,Taller de Postulación DS19 - Mayo 2026,06/02/2024,alison.aguilera.demo39725@gmail.com,Alison Aguilera
T-1023,Taller de Postulación DS19 - Mayo 2026,07/04/2026,gaspar.dominguez.demo33557@hotmail.com,Gaspar Domínguez
T-1048,Asamblea Informativa DS49,25/04/2023,matilde.pino.demo16811@yahoo.com,Matilde Pino
T-1005,Taller de Educación Financiera,19/08/2023,camila.leyton.demo12841@outlook.com,Camila Leyton
T-1023,Taller Ahorro y Subsidio Habitacional,27/10/2023,francisco.vega.demo41935@outlook.com,Francisco Vega
T-1015,Jornada Comités de Vivienda - Región Metropolitana,01/09/2023,dominga.palma.demo38578@yahoo.com,Dominga Palma
T-1012,Taller Subsidio Sectores Medios DS.01,14/09/2023,ezequiel.herrera.demo6347@outlook.com,Ezequiel Herrera
T-1031,Charla: Déficit Habitacional en Chile,15/08/2025,jose.fuenzalida.demo43866@gmail.com,José Fuenzalida
T-1003,Taller Ahorro y Subsidio Habitacional,21/03/2023,juan.gonzalez.demo4558@yahoo.com,Juan González
T-1058,Jornada Comités de Vivienda - Región Metropolitana,17/03/2026,martin.vergara.demo47650@hotmail.com,Martín Vergara
T-1004,Taller de Postulación DS19 - Mayo 2026,22/02/2025,virginia.mancilla.demo28631@yahoo.com,Virginia Mancilla
T-1042,Taller Subsidio Sectores Medios DS.01,15/01/2025,fabiola.zuniga.demo46636@gmail.com,Fabiola Zúñiga
T-1054,Webinar: Cómo Postular al Subsidio Habitacional,15/08/2023,elena.urra.demo49741@hotmail.com,Elena Urra
T-1029,Charla: Déficit Habitacional en Chile,30/12/2025,gricelda.valdes.demo31512@yahoo.com,Gricelda Valdés
T-1038,Charla: Déficit Habitacional en Chile,19/01/2025,nelida.vergara.demo19502@yahoo.com,Nélida Vergara
T-1025,Taller Subsidio Sectores Medios DS.01,05/04/2024,freddy.escobar.demo48689@hotmail.com,Freddy Escobar
T-1050,Jornada Comités de Vivienda - Región Metropolitana,31/08/2025,externo.0@correo.demo,Gerardo Bustamante
T-1045,Asamblea Informativa DS49,01/06/2023,externo.1@correo.demo,Marcel Núñez
T-1001,Taller de Educación Financiera,04/08/2024,externo.2@correo.demo,Lucas Arenas
T-1028,Taller Ahorro y Subsidio Habitacional,15/05/2023,externo.3@correo.demo,Luis Vallejos
T-1038,Taller de Educación Financiera,13/06/2024,externo.4@correo.demo,Lucas Gajardo
T-1028,Jornada Comités de Vivienda - Región Metropolitana,18/03/2023,externo.5@correo.demo,Rodrigo Valenzuela
T-1007,Webinar: Cómo Postular al Subsidio Habitacional,14/12/2025,externo.6@correo.demo,José Cáceres
T-1021,Charla: Déficit Habitacional en Chile,25/06/2025,externo.7@correo.demo,José Arancibia
T-1027,Webinar: Cómo Postular al Subsidio Habitacional,29/05/2024,externo.8@correo.demo,Mónica Correa
T-1055,Webinar: Cómo Postular al Subsidio Habitacional,13/02/2023,externo.9@correo.demo,Víctor Vilches
T-1046,Asamblea Informativa DS49,15/09/2023,externo.10@correo.demo,Alexander Guzmán
T-1030,Charla: Déficit Habitacional en Chile,20/02/2024,externo.11@correo.demo,Martín Navarro
T-1058,Taller Ahorro y Subsidio Habitacional,02/01/2023,externo.12@correo.demo,Paola Figueroa
T-1015,Taller Ahorro y Subsidio Habitacional,13/02/2025,externo.13@correo.demo,Tomás Molina
T-1054,Asamblea Informativa DS49,24/04/2024,externo.14@correo.demo,Isidora Villanueva
T-1023,Taller de Postulación DS19 - Mayo 2026,25/05/2025,externo.15@correo.demo,Manuel Venegas
T-1030,Taller de Postulación DS19 - Mayo 2026,14/03/2025,externo.16@correo.demo,Juan Carvajal
T-1057,Webinar: Cómo Postular al Subsidio Habitacional,08/08/2025,externo.17@correo.demo,Mauricio Delgado
T-1024,Taller Ahorro y Subsidio Habitacional,22/06/2023,externo.18@correo.demo,Olivia González
T-1003,Jornada Comités de Vivienda - Región Metropolitana,19/03/2024,externo.19@correo.demo,Santiago Gómez
T-1030,Taller Subsidio Sectores Medios DS.01,07/01/2024,externo.20@correo.demo,Isolina Vejar
T-1000,Taller de Educación Financiera,05/11/2024,externo.21@correo.demo,Silvia Venegas
T-1005,Taller de Postulación DS19 - Mayo 2026,28/08/2024,externo.22@correo.demo,Alfonso Herrera
T-1043,Taller Subsidio Sectores Medios DS.01,04/07/2024,externo.23@correo.demo,Luisa Vera
T-1007,Taller de Educación Financiera,13/01/2025,externo.24@correo.demo,Norma Gatica
T-1015,Taller Subsidio Sectores Medios DS.01,16/04/2023,externo.25@correo.demo,Francisca Aguayo
T-1019,Asamblea Informativa DS49,28/12/2024,externo.26@correo.demo,Ramón Soto
T-1022,Taller Subsidio Sectores Medios DS.01,14/08/2024,externo.27@correo.demo,Ana Ortiz
T-1034,Taller Ahorro y Subsidio Habitacional,20/05/2025,externo.28@correo.demo,Salomón Poblete
T-1051,Taller de Postulación DS19 - Mayo 2026,29/09/2024,externo.29@correo.demo,Florencia Figueroa
T-1016,Webinar: Cómo Postular al Subsidio Habitacional,22/01/2023,externo.30@correo.demo,Antonio Burgos
T-1020,Taller de Educación Financiera,15/07/2023,externo.31@correo.demo,Juana Briceño
T-1010,Charla: Déficit Habitacional en Chile,28/05/2025,externo.32@correo.demo,Franco Ortiz
T-1056,Taller Ahorro y Subsidio Habitacional,13/08/2025,externo.33@correo.demo,Osvaldo Marín
T-1008,Asamblea Informativa DS49,27/03/2026,externo.34@correo.demo,Jorge Rosales
T-1034,Asamblea Informativa DS49,24/03/2026,externo.35@correo.demo,Yasna Rivera
T-1050,Taller de Postulación DS19 - Mayo 2026,19/09/2025,externo.36@correo.demo,Diego Lara
T-1059,Taller Subsidio Sectores Medios DS.01,24/02/2023,externo.37@correo.demo,Héctor Rojas
T-1005,Taller Subsidio Sectores Medios DS.01,20/03/2023,externo.38@correo.demo,Cecilia Carrasco
T-1036,Jornada Comités de Vivienda - Región Metropolitana,15/11/2025,externo.39@correo.demo,María López
T-1046,Taller de Educación Financiera,10/01/2023,externo.40@correo.demo,Rosa Leiva
T-1015,Jornada Comités de Vivienda - Región Metropolitana,16/05/2024,externo.41@correo.demo,Sofía Muñoz
T-1059,Charla: Déficit Habitacional en Chile,04/08/2023,externo.42@correo.demo,Danilo Ponce
T-1026,Taller de Educación Financiera,22/11/2024,externo.43@correo.demo,René Carreño
T-1024,Taller Ahorro y Subsidio Habitacional,06/10/2024,externo.44@correo.demo,Nahuel Valdivia
T-1028,Taller Subsidio Sectores Medios DS.01,26/05/2023,externo.45@correo.demo,Lidia Cornejo
T-1010,Taller de Postulación DS19 - Mayo 2026,26/09/2024,externo.46@correo.demo,Jonathan Valenzuela
T-1043,Webinar: Cómo Postular al Subsidio Habitacional,02/08/2024,externo.47@correo.demo,Franz Machuca
T-1007,Charla: Déficit Habitacional en Chile,19/04/2026,externo.48@correo.demo,Patricia Barrera
T-1026,Taller Subsidio Sectores Medios DS.01,10/01/2024,externo.49@correo.demo,Jorge Briceño
T-1011,Taller Subsidio Sectores Medios DS.01,14/01/2026,externo.50@correo.demo,Gloria Cuevas
T-1038,Taller Ahorro y Subsidio Habitacional,24/06/2023,externo.51@correo.demo,Renato González
T-1010,Taller Ahorro y Subsidio Habitacional,21/04/2026,externo.52@correo.demo,Bastián Figueroa
T-1052,Taller de Postulación DS19 - Mayo 2026,08/11/2023,externo.53@correo.demo,Sandra Bravo
T-1015,Taller de Postulación DS19 - Mayo 2026,30/11/2023,externo.54@correo.demo,Francisco Cifuentes
T-1015,Asamblea Informativa DS49,05/03/2023,externo.55@correo.demo,Mónica Muñoz
T-1030,Asamblea Informativa DS49,15/03/2023,externo.56@correo.demo,Francisco Morales
T-1012,Asamblea Informativa DS49,08/04/2025,externo.57@correo.demo,Lucila Calderón
T-1024,Charla: Déficit Habitacional en Chile,08/02/2023,externo.58@correo.demo,Norma Acuña
T-1057,Taller Ahorro y Subsidio Habitacional,03/01/2026,externo.59@correo.demo,Fernanda Rojas
T-1011,Taller Subsidio Sectores Medios DS.01,30/06/2023,externo.60@correo.demo,Julio Arias
T-1049,Taller Ahorro y Subsidio Habitacional,07/07/2024,externo.61@correo.demo,Alicia Campos
T-1055,Charla: Déficit Habitacional en Chile,22/10/2024,externo.62@correo.demo,Cristian Bravo
T-1053,Webinar: Cómo Postular al Subsidio Habitacional,02/02/2023,externo.63@correo.demo,Héctor Henríquez
T-1022,Taller Subsidio Sectores Medios DS.01,03/02/2024,externo.64@correo.demo,Víctor Hernández
T-1036,Webinar: Cómo Postular al Subsidio Habitacional,31/05/2025,externo.65@correo.demo,Elsa Concha
T-1036,Asamblea Informativa DS49,14/12/2023,externo.66@correo.demo,María Cortés
T-1043,Taller de Educación Financiera,10/04/2025,externo.67@correo.demo,Alondra Pacheco
T-1047,Asamblea Informativa DS49,04/05/2025,externo.68@correo.demo,Sandra Román
T-1005,Taller de Postulación DS19 - Mayo 2026,20/12/2025,externo.69@correo.demo,Antonella Muñoz
T-1058,Jornada Comités de Vivienda - Región Metropolitana,22/08/2025,externo.70@correo.demo,Christian Norambuena
T-1008,Taller Subsidio Sectores Medios DS.01,28/07/2024,externo.71@correo.demo,Carlos Aguilar
T-1057,Charla: Déficit Habitacional en Chile,09/08/2023,externo.72@correo.demo,Francisco Rodríguez
T-1029,Webinar: Cómo Postular al Subsidio Habitacional,11/12/2024,externo.73@correo.demo,Elizabeth Toro
T-1021,Webinar: Cómo Postular al Subsidio Habitacional,09/12/2023,externo.74@correo.demo,Tomás Rebolledo
T-1016,Jornada Comités de Vivienda - Región Metropolitana,28/08/2024,externo.75@correo.demo,Enrique Castillo
T-1053,Taller Subsidio Sectores Medios DS.01,21/02/2025,externo.76@correo.demo,Gladys González
T-1037,Taller Subsidio Sectores Medios DS.01,15/04/2024,externo.77@correo.demo,Ignacio Muñoz
T-1016,Asamblea Informativa DS49,25/12/2023,externo.78@correo.demo,Freddy Riquelme
T-1000,Webinar: Cómo Postular al Subsidio Habitacional,01/02/2026,externo.79@correo.demo,Margarita Pérez
T-1030,Jornada Comités de Vivienda - Región Metropolitana,30/11/2023,externo.80@correo.demo,Genaro Novoa
T-1056,Taller de Educación Financiera,23/03/2025,externo.81@correo.demo,Roberto Briones
T-1013,Taller de Educación Financiera,06/03/2023,externo.82@correo.demo,René Santana
T-1055,Webinar: Cómo Postular al Subsidio Habitacional,25/01/2025,externo.83@correo.demo,Cristina Parra
T-1035,Charla: Déficit Habitacional en Chile,26/09/2023,externo.84@correo.demo,Catalina Delgado
T-1020,Taller de Educación Financiera,31/10/2025,externo.85@correo.demo,Karla Faúndez
T-1002,Jornada Comités de Vivienda - Región Metropolitana,14/01/2023,externo.86@correo.demo,José Álvarez
T-1054,Taller de Educación Financiera,12/11/2024,externo.87@correo.demo,María Campos
T-1053,Charla: Déficit Habitacional en Chile,03/03/2024,externo.88@correo.demo,Flor Arias
T-1035,Taller de Postulación DS19 - Mayo 2026,23/02/2025,externo.89@correo.demo,Ramón Moya
T-1020,Taller de Educación Financiera,23/11/2025,externo.90@correo.demo,Patricio Godoy
T-1053,Taller de Postulación DS19 - Mayo 2026,19/04/2025,externo.91@correo.demo,Karina Barrientos
T-1012,Jornada Comités de Vivienda - Región Metropolitana,19/06/2024,externo.92@correo.demo,Luis Machuca
T-1029,Jornada Comités de Vivienda - Región Metropolitana,17/06/2023,externo.93@correo.demo,Nelly Soto
T-1013,Webinar: Cómo Postular al Subsidio Habitacional,11/01/2023,externo.94@correo.demo,Raúl Torres
T-1017,Jornada Comités de Vivienda - Región Metropolitana,31/05/2023,externo.95@correo.demo,Rigoberto Prado
T-1013,Charla: Déficit Habitacional en Chile,01/04/2025,externo.96@correo.demo,Rodolfo Venegas
T-1019,Taller de Educación Financiera,13/02/2024,externo.97@correo.demo,Abraham Espinoza
T-1002,Webinar: Cómo Postular al Subsidio Habitacional,17/08/2024,externo.98@correo.demo,Sofía Toro
T-1001,Jornada Comités de Vivienda - Región Metropolitana,17/09/2024,externo.99@correo.demo,Jacqueline Andrade
T-1010,Asamblea Informativa DS49,22/12/2023,externo.100@correo.demo,Rafaela Barraza
T-1021,Asamblea Informativa DS49,15/07/2023,externo.101@correo.demo,Pablo Bahamondes
T-1050,Taller de Educación Financiera,15/01/2025,externo.102@correo.demo,Susana Díaz
T-1058,Webinar: Cómo Postular al Subsidio Habitacional,18/06/2023,externo.103@correo.demo,Linda Gutiérrez
T-1059,Charla: Déficit Habitacional en Chile,20/04/2024,externo.104@correo.demo,Elizabeth Vergara
T-1047,Jornada Comités de Vivienda - Región Metropolitana,09/05/2023,externo.105@correo.demo,Liliana Silva
T-1042,Taller de Educación Financiera,29/11/2023,externo.106@correo.demo,Sofía Alfaro
T-1040,Asamblea Informativa DS49,12/02/2023,externo.107@correo.demo,Alberto Lizama
T-1057,Asamblea Informativa DS49,06/05/2024,externo.108@correo.demo,Axel Huerta
T-1040,Webinar: Cómo Postular al Subsidio Habitacional,28/05/2023,externo.109@correo.demo,Pablo Rodríguez
T-1031,Taller de Educación Financiera,24/08/2023,externo.110@correo.demo,Samuel Ávila
T-1044,Webinar: Cómo Postular al Subsidio Habitacional,13/04/2023,externo.111@correo.demo,Carlos Ruiz
T-1023,Taller Ahorro y Subsidio Habitacional,03/08/2024,externo.112@correo.demo,Génesis García
T-1018,Asamblea Informativa DS49,24/10/2023,externo.113@correo.demo,Roxana Candia
T-1047,Taller Subsidio Sectores Medios DS.01,13/12/2023,externo.114@correo.demo,Mario Rodríguez
T-1049,Taller de Postulación DS19 - Mayo 2026,24/07/2025,externo.115@correo.demo,Maribel Aburto
T-1003,Taller Subsidio Sectores Medios DS.01,08/05/2023,externo.116@correo.demo,Aldo Ruiz
T-1012,Webinar: Cómo Postular al Subsidio Habitacional,23/03/2024,externo.117@correo.demo,Marcia Bravo
T-1010,Asamblea Informativa DS49,18/08/2025,externo.118@correo.demo,Génesis Toro
T-1013,Taller de Postulación DS19 - Mayo 2026,22/05/2025,externo.119@correo.demo,Susana Cuevas
T-1031,Taller de Educación Financiera,27/12/2024,externo.120@correo.demo,María Bórquez
T-1018,Charla: Déficit Habitacional en Chile,26/12/2025,externo.121@correo.demo,Francisca González
T-1014,Taller Subsidio Sectores Medios DS.01,17/09/2025,externo.122@correo.demo,Verónica Riquelme
T-1026,Taller Subsidio Sectores Medios DS.01,17/07/2023,externo.123@correo.demo,Patricia Gómez
T-1018,Taller Ahorro y Subsidio Habitacional,21/10/2025,externo.124@correo.demo,Rodrigo Rojas
